game_id,competition_id,season,home_club_id,away_club_id,home_club_goals,away_club_goals,home_club_position,away_club_position
3394860,FR1,2020,40,583,0,1,15,2
3394876,SC1,2020,903,2999,3,2,4,12
3394879,SC1,2020,2578,371,0,2,11,1
3394919,FR1,2020,1421,273,2,2,12,7
3394945,FR1,2020,1041,1082,2,3,4,1
3394949,FR1,2020,1420,162,0,1,12,3
3394984,FR1,2020,1082,618,0,0,1,11
3395003,FR1,2020,826,162,0,0,7,3
3395485,SC1,2020,2999,903,0,4,12,3
3395500,SC1,2020,370,2578,2,1,3,10
3400448,SC1,2020,1241,370,0,0,5,3
3400498,SC1,2020,370,1241,0,2,4,5
3400525,SC1,2020,124,465,3,0,1,6
3400530,SC1,2020,2999,465,1,1,11,6
3402193,NL1,2020,1283,1426,3,5,13,1
3406881,RU1,2020,2698,932,0,2,12,3
3406924,RU1,2020,1083,964,0,2,6,1
3412883,L1,2020,27,33,8,0,1,18
3412903,L1,2020,533,27,4,1,1,7
3412913,L1,2020,82,89,3,0,3,8
3412932,L1,2020,60,533,1,1,9,11
3412947,L1,2020,16,89,2,0,5,8
3412969,L1,2020,60,33,4,0,9,18
3412974,L1,2020,533,89,1,3,12,7
3413015,L1,2020,33,82,0,2,18,6
3413039,L1,2020,24,16,1,1,9,4
3413090,L1,2020,27,3,5,1,1,14
3413117,L1,2020,23826,16,1,3,2,4
3413158,L1,2020,33,3,1,2,18,16
3413840,BE1,2020,1096,29228,1,1,9,11
3415319,BE1,2020,157,1184,1,2,14,8
3415323,BE1,2020,2727,2282,2,1,6,2
3415335,BE1,2020,520,3508,1,3,10,15
3415346,BE1,2020,1184,29228,4,1,3,18
3415354,BE1,2020,157,3508,0,3,12,14
3415374,BE1,2020,1245,3508,2,3,11,14
3415377,BE1,2020,29228,41274,3,1,17,3
3415381,BE1,2020,2282,157,0,1,2,10
3415428,BE1,2020,1245,1096,0,2,16,3
3415445,BE1,2020,520,354,0,1,17,8
3415453,BE1,2020,2282,2861,2,1,1,7
3415454,BE1,2020,1245,41274,3,1,15,6
3415472,BE1,2020,1245,2861,1,1,15,5
3415498,BE1,2020,520,1245,1,2,17,13
3415502,BE1,2020,2727,58,1,0,7,5
3415526,BE1,2020,520,2727,3,0,16,11
3420439,UKR1,2020,16239,10690,3,1,5,10
3420603,UKR1,2020,338,18303,1,0,1,8
3420822,GB1,2020,31,399,4,3,7,11
3420844,GB1,2020,985,873,1,3,12,6
3420915,UKR1,2020,16239,2740,1,0,3,4
3420962,UKR1,2020,338,48726,3,0,1,13
3421015,UKR1,2020,18105,23611,1,1,9,13
3421701,GB1,2020,984,631,3,3,17,11
3421705,GB1,2020,631,873,4,0,7,13
3421720,GB1,2020,350,931,1,1,18,20
3421750,GB1,2020,180,762,2,0,4,14
3421812,GB1,2020,984,405,0,3,19,7
3421815,GB1,2020,931,180,0,0,18,9
3421848,GB1,2020,350,762,1,0,20,16
3421862,GB1,2020,543,984,2,3,14,19
3426678,TR1,2020,11282,3205,2,0,2,10
3426838,TR1,2020,2293,19789,1,1,11,16
3426847,TR1,2020,2832,2293,1,0,13,16
3426902,TR1,2020,2381,589,0,0,16,15
3426907,TR1,2020,10484,833,3,2,8,21
3426920,TR1,2020,39722,833,1,2,20,17
3426942,TR1,2020,2381,833,2,2,14,19
3426964,TR1,2020,126,833,1,1,15,20
3426980,TR1,2020,39722,11282,1,1,20,5
3426982,TR1,2020,2381,36,1,1,13,2
3427001,TR1,2020,11282,2381,3,1,4,14
3427007,TR1,2020,833,1467,2,1,21,13
3427028,TR1,2020,833,589,1,1,21,9
3427034,TR1,2020,6646,36,1,2,8,3
3427038,TR1,2020,2293,833,2,0,13,21
3427086,TR1,2020,10484,2293,1,1,15,12
3427090,TR1,2020,589,39722,3,1,10,20
3427093,TR1,2020,6646,3205,3,0,8,15
3427095,TR1,2020,2293,11282,1,0,12,5
3427112,TR1,2020,589,2381,2,4,12,9
3427123,TR1,2020,3205,589,0,1,17,11
3427127,TR1,2020,11282,833,3,2,5,21
3429707,GB1,2020,985,180,9,0,2,13
3429734,GB1,2020,405,1003,1,2,9,3
3429750,GB1,2020,350,31,0,2,20,7
3429768,GB1,2020,1003,350,5,0,3,20
3429797,GB1,2020,31,405,2,1,6,9
3429810,GB1,2020,762,379,3,2,15,5
3429840,GB1,2020,350,873,0,2,20,13
3429857,GB1,2020,29,543,1,0,8,12
3431119,RU1,2020,16704,3719,7,2,6,15
3431122,RU1,2020,2698,232,0,2,9,2
3431911,ES1,2020,1049,3368,4,2,2,15
3431925,ES1,2020,13,16795,6,1,2,6
3431981,PO1,2020,294,2457,2,0,1,15
3432033,PO1,2020,3329,2420,0,1,15,6
3432038,PO1,2020,2423,2420,0,4,7,5
3432039,PO1,2020,2424,2995,1,2,18,5
3432056,PO1,2020,982,979,0,1,14,7
3432060,PO1,2020,294,3329,2,0,4,17
3432106,PO1,2020,294,982,1,1,3,14
3432204,PO1,2020,979,2420,2,2,9,5
3432254,PO1,2020,7179,4294,2,0,9,17
3433220,IT1,2020,1038,398,3,0,10,12
3433242,IT1,2020,416,398,3,4,18,10
3433329,IT1,2020,252,398,1,1,18,9
3433398,IT1,2020,416,252,0,0,17,11
3433412,IT1,2020,1390,416,0,1,18,17
3433514,IT1,2020,46,276,1,0,1,10
3433543,IT1,2020,6195,410,5,1,4,11
3433563,IT1,2020,46,410,5,1,1,13
3434881,RUP,2020,3690,2698,1,0,,
3441595,ES1,2020,1049,150,0,2,9,6
3450457,CLQ,2020,157,338,1,2,,
3450509,NL1,2020,1283,317,1,4,18,6
3450514,NL1,2020,1304,385,1,2,13,14
3450563,NL1,2020,1268,1269,0,2,17,11
3450567,NL1,2020,610,1269,4,0,1,11
3450583,NL1,2020,1426,403,2,1,15,17
3450600,NL1,2020,499,234,1,0,3,4
3450605,NL1,2020,1268,499,0,2,16,3
3450629,NL1,2020,1268,1283,0,0,16,18
3450674,NL1,2020,1283,1090,0,1,18,4
3450691,NL1,2020,385,1283,1,3,12,17
3450699,NL1,2020,1426,202,0,1,16,6
3450703,NL1,2020,403,1090,0,1,15,3
3450712,NL1,2020,610,1426,3,1,1,17
3450754,NL1,2020,1304,317,2,2,11,7
3450773,NL1,2020,499,1090,2,1,4,3
3450801,NL1,2020,499,1269,2,1,4,13
3451019,ES1,2020,1049,13,0,1,15,1
3451027,ES1,2020,331,150,0,2,18,9
3451068,ES1,2020,331,1108,1,1,19,12
3451148,ES1,2020,2687,621,0,4,15,10
3451162,ES1,2020,150,3709,1,0,7,15
3451377,ES1,2020,5358,331,0,0,20,13
3451383,ES1,2020,1108,940,1,3,19,8
3451388,ES1,2020,3368,5358,0,2,11,18
3451417,ES1,2020,5358,3709,0,2,19,15
3451459,ES1,2020,3368,131,3,3,13,3
3451463,ES1,2020,1108,16795,4,2,15,10
3451670,GR1,2020,683,6676,3,0,2,7
3451680,GR1,2020,4603,265,1,1,6,8
3457431,DK1,2020,443,206,0,2,6,3
3457462,DK1,2020,206,1053,1,1,1,7
3461715,CL,2020,683,244,1,0,,
3461739,CL,2020,31,865,2,0,,
3461740,CL,2020,800,610,2,2,,
3461744,CL,2020,2282,398,1,1,,
3461780,CL,2020,985,6890,4,1,,
3461816,CL,2020,631,16704,1,1,,
3461819,CL,2020,398,2282,2,2,,
3461820,CL,2020,131,506,0,3,,
3462374,EL,2020,1090,6195,1,1,,
3464137,RU1,2020,16704,2698,3,1,7,9
3464272,RU1,2020,3725,28095,3,1,10,16
3464277,RU1,2020,41231,932,2,1,6,7
3464281,RU1,2020,41201,121,1,2,13,4
3464286,RU1,2020,3719,2698,2,0,14,9
3474574,GR1,2020,441,3999,0,1,11,12
3481579,GR1,2020,2671,6418,0,0,8,14
3485246,DFB,2020,39,80,2,5,,
3487159,GR1,2020,3060,605,2,2,7,4
3487185,GR1,2020,3999,605,2,0,13,2
3496458,CL,2020,631,13,2,0,,
3496497,EL,2020,610,1082,2,1,,
3502335,DFB,2020,82,33,1,0,,
3505137,GR1,2020,4603,441,0,1,14,10
3505141,GR1,2020,605,265,0,1,4,5
3512437,CDR,2020,150,621,2,5,,
3513639,GR1,2020,605,653,1,0,2,13
3522862,RU1,2020,28095,932,0,1,15,3
3522869,RU1,2020,16704,3725,0,5,10,11
3522884,RU1,2020,16704,964,2,2,11,1
3522904,RU1,2020,2698,121,2,0,4,7
3522911,RU1,2020,932,121,0,0,3,7
3522915,RU1,2020,11127,1083,1,0,12,9
3522918,RU1,2020,121,2410,3,2,7,6
3522920,RU1,2020,41201,964,1,5,16,1
3523356,NLP,2020,499,1426,2,0,,
3534566,DKP,2020,5724,678,1,1,,
3536492,UKR1,2020,16239,23611,2,0,4,10
3553767,SFA,2020,2553,465,7,8,,
3578075,GBCS,2021,1003,281,1,0,,
3580182,DK1,2021,173,190,0,2,5,3
3580188,DK1,2021,190,206,4,2,3,10
3580189,DK1,2021,1053,678,2,0,6,11
3580233,DK1,2021,5724,206,1,1,4,8
3580262,DK1,2021,1177,173,1,1,5,7
3580279,DK1,2021,5724,443,4,1,4,12
3580961,NL1,2021,133,202,1,2,10,5
3580962,NL1,2021,1269,499,0,1,12,9
3582979,RU1,2021,2696,3725,1,2,9,5
3583480,GB1,2021,1003,543,1,0,10,13
3583522,GB1,2021,873,1148,0,0,14,8
3588243,L1,2021,60,23826,1,1,4,8
3588246,L1,2021,65,80,0,1,18,15
3588256,L1,2021,27,533,4,0,1,11
3588277,L1,2021,89,27,2,5,6,1
3588278,L1,2021,18,80,2,1,10,14
3588287,L1,2021,39,18,1,1,7,9
3588387,L1,2021,44,16,3,2,11,2
3588497,L1,2021,80,23826,0,1,11,4
3588550,L1,2021,3,16,1,1,7,2
3588565,L1,2021,89,3,1,0,7,8
3588567,L1,2021,60,27,1,4,5,1
3588591,L1,2021,89,24,2,0,6,10
3588654,L1,2021,44,39,1,2,15,9
3588819,FR1,2021,969,1158,3,1,8,10
3588821,FR1,2021,273,995,1,0,6,9
3588822,FR1,2021,618,1082,1,1,11,16
3588931,FR1,2021,1158,417,1,0,5,6
3589099,FR1,2021,3524,162,1,3,15,8
3589102,FR1,2021,583,969,2,0,1,14
3589106,FR1,2021,1095,1420,1,1,17,5
3589116,FR1,2021,618,1041,1,1,20,11
3589121,FR1,2021,244,1158,4,1,2,12
3589123,FR1,2021,969,826,1,0,13,3
3589132,FR1,2021,995,3524,2,1,7,14
3589209,FR1,2021,1095,618,0,1,17,19
3589310,FR1,2021,618,995,0,1,20,8
3589358,FR1,2021,995,1158,4,2,10,19
3589359,FR1,2021,583,1421,4,0,1,14
3589383,FR1,2021,1041,417,2,0,7,3
3589388,FR1,2021,583,273,1,0,1,5
3589402,FR1,2021,244,3524,0,2,2,15
3589441,FR1,2021,3524,1158,0,2,16,17
3589502,FR1,2021,1158,618,6,2,16,18
3589521,RU1,2021,16704,3719,0,1,8,7
3589525,FR1,2021,1041,40,6,1,8,19
3589566,FR1,2021,162,1420,2,0,4,15
3591985,GB1,2021,29,1123,2,0,5,20
3591990,GB1,2021,1010,762,1,1,12,17
3592042,GB1,2021,1148,1003,1,2,12,9
3592044,GB1,2021,631,1123,7,0,1,20
3592060,GB1,2021,281,399,7,0,1,16
3592122,GB1,2021,1148,543,1,2,15,8
3592128,GB1,2021,985,379,1,0,5,7
3592169,GB1,2021,1148,399,1,2,13,17
3592213,GB1,2021,631,543,2,2,3,8
3592218,GB1,2021,985,1123,3,2,6,20
3592227,GB1,2021,873,1010,1,0,11,19
3592235,GB1,2021,1003,29,1,2,10,16
3592263,GB1,2021,379,180,2,3,7,13
3592282,GB1,2021,543,281,1,5,8,1
3592304,GB1,2021,873,379,2,3,11,6
3597810,NL1,2021,234,1304,2,1,3,17
3597814,NL1,2021,306,385,1,0,4,16
3597820,NL1,2021,499,317,1,4,12,8
3597854,NL1,2021,468,133,0,4,13,7
3597876,NL1,2021,317,1304,1,0,7,14
3597947,NL1,2021,499,1090,0,0,6,8
3598018,NL1,2021,610,468,2,1,1,16
3598033,NL1,2021,1304,468,1,3,16,14
3598102,BE1,2021,157,354,2,0,12,15
3598110,BE1,2021,2282,520,1,1,6,7
3598166,BE1,2021,157,1245,2,0,12,3
3598172,BE1,2021,2861,520,2,1,7,17
3598190,BE1,2021,2861,58,2,2,10,6
3598196,BE1,2021,354,2727,2,0,12,17
3598211,BE1,2021,1096,2282,1,1,3,2
3598270,BE1,2021,354,157,4,3,7,6
3598315,BE1,2021,2282,157,1,2,3,6
3598318,BE1,2021,157,1184,1,0,6,11
3598357,BE1,2021,1096,3948,0,2,2,1
3598379,BE1,2021,3508,2727,1,1,16,12
3602184,UKR1,2021,6993,16239,1,2,11,3
3602189,UKR1,2021,338,26459,4,0,1,13
3602197,UKR1,2021,10690,338,1,2,10,1
3602211,UKR1,2021,6993,10690,3,4,16,7
3602233,UKR1,2021,2740,61825,2,0,5,11
3602241,UKR1,2021,16239,55686,1,2,7,9
3602250,UKR1,2021,2740,49364,3,0,3,12
3602294,UKR1,2021,48726,55686,2,0,11,9
3602297,UKR1,2021,60551,2740,5,1,3,5
3602309,UKR1,2021,26459,338,0,3,8,2
3602466,RU1,2021,2698,964,1,3,5,1
3602473,RU1,2021,16704,41231,3,0,4,6
3602481,RU1,2021,932,1083,1,2,4,13
3602493,RU1,2021,3719,3725,2,0,13,11
3602524,RU1,2021,932,3725,1,2,4,9
3602534,RU1,2021,964,1083,2,2,1,12
3602538,RU1,2021,932,11127,0,1,6,14
3602539,RU1,2021,41231,16704,1,2,4,3
3602551,RU1,2021,232,2410,0,2,9,4
3602553,RU1,2021,16704,932,1,0,5,7
3602557,RU1,2021,3719,121,0,3,16,2
3602575,RU1,2021,2410,2698,6,1,3,11
3602615,RU1,2021,232,2696,2,1,10,7
3602616,RU1,2021,16704,1083,2,1,5,9
3602629,RU1,2021,11127,232,1,3,14,9
3602630,RU1,2021,232,964,1,1,10,1
3603091,SC1,2021,43,1519,5,2,3,4
3603104,SC1,2021,1241,465,1,1,9,4
3603108,SC1,2021,511,903,2,2,9,1
3603148,SC1,2021,2578,511,3,1,8,12
3603153,SC1,2021,124,370,1,0,2,10
3603187,SC1,2021,511,465,0,1,12,8
3603245,SC1,2021,370,2759,0,1,9,5
3605058,ES1,2021,13,1050,2,2,5,11
3605061,ES1,2021,940,621,0,1,18,9
3607542,ES1,2021,621,2687,0,1,8,16
3607574,ES1,2021,3709,621,0,0,19,9
3607589,ES1,2021,1108,3709,1,1,16,19
3607615,ES1,2021,331,621,1,3,14,10
3607628,ES1,2021,1050,13,2,2,8,4
3610271,ES1,2021,13,3368,0,1,6,20
3610372,ES1,2021,237,1049,0,1,16,10
3610569,ES1,2021,13,1108,4,1,4,19
3611459,ES1,2021,13,16795,0,0,4,18
3611490,ES1,2021,131,940,3,1,2,11
3612894,TR1,2021,10484,2293,2,2,16,6
3612897,TR1,2021,589,19789,1,0,14,17
3613066,TR1,2021,6646,19789,1,0,11,20
3613069,TR1,2021,126,3840,1,3,18,4
3613123,TR1,2021,589,11688,4,1,10,16
3613159,TR1,2021,10484,3840,4,0,11,5
3613171,TR1,2021,2832,1467,1,1,15,19
3613193,TR1,2021,11282,2832,3,0,5,16
3614723,IT1,2021,46,416,1,0,1,11
3614760,IT1,2021,430,398,0,3,8,6
3614810,IT1,2021,276,6195,1,2,9,2
3614842,IT1,2021,46,276,2,0,2,10
3614890,IT1,2021,276,5,1,3,9,1
3621490,PO1,2021,6912,2457,2,0,11,18
3621493,PO1,2021,2423,2420,1,0,15,7
3621513,PO1,2021,294,2424,1,2,3,5
3621572,PO1,2021,2457,2995,0,2,18,10
3621599,PO1,2021,7179,2420,1,1,17,6
3621609,PO1,2021,7179,2457,1,1,16,18
3637796,CIT,2021,607,8970,9,8,,
3651573,EL,2021,932,244,1,1,,
3651577,EL,2021,150,371,4,3,,
3651890,DFB,2021,4,41,3,5,,
3651936,EL,2021,124,206,2,0,,
3653142,CIT,2021,1038,416,2,1,,
3654454,UKRP,2021,83678,16239,2,1,,
3654700,POCP,2021,2420,294,3,3,,
3660444,EL,2021,1003,232,1,1,,
3661878,GR1,2021,553,3999,1,2,9,10
3672424,GRP,2021,5572,5220,2,0,,
3673494,GR1,2021,2441,683,2,3,2,1
3673524,GR1,2021,605,6676,1,0,3,9
3673550,GR1,2021,3999,2441,0,2,13,2
3677113,GRP,2021,4603,2671,4,2,,
3683433,NLP,2021,1269,642,4,1,,
3694719,DKP,2021,5724,173,0,2,,
3700980,GRP,2021,553,3999,0,1,,
3710344,FAC,2021,1003,1010,4,1,,
3714220,CL,2021,46,31,0,2,,
3714418,DKP,2021,5817,173,1,2,,
3714421,DKP,2021,865,443,3,1,,
3716693,GR1,2021,553,3060,2,1,11,13
3716695,GR1,2021,6418,605,0,2,10,4
3751557,IT1,2021,410,380,0,1,14,18
3828416,DK1,2022,206,678,1,0,3,11
3828434,DK1,2022,1177,1053,3,1,2,11
3828460,DK1,2022,206,5724,2,2,9,2
3828467,DK1,2022,5724,1177,3,2,1,4
3828470,DK1,2022,865,190,2,1,7,9
3828480,DK1,2022,173,1177,1,1,10,4
3828496,DK1,2022,865,173,1,2,8,4
3828506,DK1,2022,173,206,1,1,5,10
3836751,NL1,2022,133,798,0,2,15,3
3836757,NL1,2022,1090,1435,2,0,4,16
3837231,NL1,2022,202,1435,1,0,11,16
3837838,GB1,2022,399,631,3,0,3,12
3837839,GB1,2022,1003,180,1,2,19,11
3837841,GB1,2022,762,281,3,3,6,2
3837850,GB1,2022,281,873,4,2,2,12
3837979,GB1,2022,703,989,2,3,19,13
3838022,GB1,2022,873,399,2,1,14,11
3838028,GB1,2022,405,631,0,2,13,5
3838032,GB1,2022,1003,873,0,0,19,14
3838037,GB1,2022,543,703,1,0,17,20
3838595,GB1,2022,1148,281,1,0,9,1
3838640,GB1,2022,985,405,1,0,4,8
3838655,GB1,2022,379,31,1,2,15,5
3838741,GB1,2022,989,281,1,4,19,2
3838772,GB1,2022,1148,180,3,0,7,20
3838794,GB1,2022,631,873,1,0,10,12
3838800,GB1,2022,29,180,1,2,19,20
3839055,L1,2022,60,16,1,3,7,2
3839059,L1,2022,33,18,2,2,13,4
3839086,L1,2022,167,39,1,2,10,4
3839110,L1,2022,82,3,2,4,17,6
3839180,L1,2022,3,167,3,2,7,12
3839263,L1,2022,167,80,0,1,14,17
3839281,L1,2022,24,33,3,0,2,18
3839384,L1,2022,27,89,3,0,1,3
3839433,L1,2022,533,44,3,1,15,16
3839455,L1,2022,86,533,1,2,11,15
3839528,L1,2022,16,82,6,0,2,7
3839534,L1,2022,167,89,1,0,13,4
3839705,NL1,2022,1090,317,1,1,4,5
3839732,FR1,2022,1041,1147,2,1,7,16
3839776,FR1,2022,162,273,1,1,6,17
3839818,FR1,2022,3524,417,1,0,6,15
3839822,FR1,2022,244,995,2,1,2,16
3840011,FR1,2022,969,1082,1,3,7,6
3840018,FR1,2022,162,1041,2,1,7,5
3840025,FR1,2022,273,290,5,0,6,14
3840043,FR1,2022,1158,1082,2,1,3,8
3840074,FR1,2022,417,995,1,1,12,15
3840111,FR1,2022,3524,1082,0,2,11,6
3840161,FR1,2022,995,244,0,2,13,2
3840169,FR1,2022,1147,995,0,2,18,13
3840216,FR1,2022,1421,1147,1,0,8,18
3840293,FR1,2022,273,1420,4,2,6,20
3840407,FR1,2022,1420,162,1,2,20,4
3840413,FR1,2022,1421,1082,1,0,10,5
3842699,RU1,2022,16704,1124,2,2,5,4
3844096,ES1,2022,366,1050,0,3,20,3
3844740,IT1,2022,1005,46,1,2,13,5
3844760,IT1,2022,398,46,3,1,2,7
3844777,IT1,2022,430,506,1,1,10,20
3844794,IT1,2022,1038,5,1,2,18,2
3844799,IT1,2022,5,6195,1,2,5,1
3844818,IT1,2022,430,398,0,4,12,4
3844836,IT1,2022,800,398,0,2,4,3
3844845,IT1,2022,410,416,1,2,6,9
3844848,IT1,2022,276,12,1,3,19,4
3844887,IT1,2022,430,2919,1,1,10,14
3844912,IT1,2022,12,430,2,0,6,10
3844930,IT1,2022,506,2919,0,2,8,12
3844942,IT1,2022,380,506,0,3,16,7
3844952,IT1,2022,5,416,1,0,4,8
3845005,IT1,2022,410,5,3,1,8,4
3845020,IT1,2022,1005,6195,1,2,16,1
3845025,IT1,2022,410,2919,2,2,10,13
3845035,IT1,2022,416,380,1,1,11,15
3845062,IT1,2022,2919,12,1,1,11,6
3845078,IT1,2022,276,416,0,1,18,8
3845097,IT1,2022,430,12,2,1,9,6
3845155,IT1,2022,410,1005,1,1,7,16
3845643,RU1,2022,1083,14589,2,1,6,11
3848873,BE1,2022,2282,1184,3,2,7,12
3851091,BE1,2022,1096,3508,1,0,2,4
3851110,BE1,2022,58,3948,1,3,11,2
3851190,BE1,2022,2861,3508,2,1,14,18
3851203,BE1,2022,2727,2861,2,1,4,13
3851209,BE1,2022,157,2727,2,0,5,12
3851219,BE1,2022,58,2727,2,2,8,4
3851223,BE1,2022,3508,3948,1,3,17,5
3851252,BE1,2022,1245,1184,1,1,14,1
3851257,BE1,2022,157,520,3,4,9,17
3851307,BE1,2022,1245,520,2,2,15,8
3851325,BE1,2022,2861,1096,0,3,17,3
3851347,BE1,2022,157,3948,1,1,4,2
3852627,NL1,2022,468,317,1,1,6,5
3852687,NL1,2022,234,1090,2,1,1,3
3852728,NL1,2022,798,133,4,1,15,18
3852761,NL1,2022,133,234,0,3,18,1
3852775,NL1,2022,385,499,2,0,12,13
3852781,NL1,2022,1090,1283,5,1,4,16
3852797,NL1,2022,468,133,4,1,6,18
3852805,NL1,2022,317,610,3,1,5,3
3858328,ES1,2022,331,3709,0,2,5,14
3860196,TR1,2022,10484,141,2,3,11,4
3860262,TR1,2022,11282,11688,1,1,11,12
3860269,TR1,2022,2293,24245,1,0,4,19
3860278,TR1,2022,11688,10484,1,0,7,18
3860282,TR1,2022,141,11282,2,2,7,10
3860295,TR1,2022,10484,2381,1,2,14,16
3860319,TR1,2022,449,11688,3,0,5,11
3860346,TR1,2022,2381,141,1,2,17,1
3860372,TR1,2022,2832,141,0,3,12,1
3860386,TR1,2022,36,2293,4,0,2,8
3860422,TR1,2022,6890,2293,2,0,3,7
3860436,TR1,2022,6890,449,3,1,5,6
3860439,TR1,2022,6646,10484,3,0,7,10
3860458,TR1,2022,11282,2293,0,3,10,6
3860475,TR1,2022,6890,36,1,2,6,2
3869045,PO1,2022,294,8024,4,0,2,18
3869063,PO1,2022,2424,3329,0,0,13,16
3869076,PO1,2022,2503,2995,1,0,5,17
3869085,PO1,2022,3329,294,0,1,16,1
3869111,PO1,2022,2420,3268,0,1,8,7
3869138,PO1,2022,2995,6912,0,2,18,13
3869153,PO1,2022,2420,2425,0,0,6,8
3869204,PO1,2022,294,2420,5,1,1,5
3869266,PO1,2022,2995,2503,1,3,18,8
3869324,PO1,2022,2425,2420,0,1,12,5
3886286,ES1,2022,714,1049,2,2,16,9
3886335,ES1,2022,2687,150,0,0,19,5
3886471,ES1,2022,1050,1049,2,1,7,10
3886509,ES1,2022,1050,12321,1,0,5,11
3886531,ES1,2022,2687,12321,2,0,16,11
3886559,ES1,2022,621,12321,2,3,9,11
3886662,ES1,2022,131,331,1,0,1,10
3886697,ES1,2022,1050,2687,2,0,5,17
3889001,GR1,2022,2441,2671,2,0,4,13
3889045,GR1,2022,2672,2441,0,2,13,2
3889120,GR1,2022,2441,605,3,0,1,5
3889152,GR1,2022,2672,6418,0,0,13,8
3889523,RU1,2022,121,232,1,0,4,2
3889529,RU1,2022,49702,121,2,2,12,5
3889557,RU1,2022,16704,3719,3,1,4,14
3890080,SC1,2022,124,1519,2,1,2,12
3890126,SC1,2022,1519,43,2,2,12,3
3890127,SC1,2022,903,1241,4,0,8,7
3890148,SC1,2022,2759,903,1,1,12,6
3890153,SC1,2022,2578,371,1,4,8,1
3890154,SC1,2022,465,903,0,1,6,5
3890180,SC1,2022,371,903,3,1,1,5
3890212,SC1,2022,43,465,0,2,4,5
3909926,RUP,2022,2410,41231,2,1,,
3909937,RUP,2022,3719,49702,2,4,,
3911729,CL,2022,124,610,1,3,,
3911767,CL,2022,131,46,3,3,,
3911803,CL,2022,244,24,0,1,,
3912560,EL,2022,12,150,1,2,,
3912565,EL,2022,150,12,1,1,,
3912579,EL,2022,89,3948,0,1,,
3913700,CL,2022,16,281,0,0,,
3918228,DFB,2022,23826,41,4,0,,
3925893,RU1,2022,3725,121,2,1,6,8
3925896,RU1,2022,11127,3719,2,1,13,15
3944824,UKR1,2022,2740,48726,0,1,11,12
3947774,CIT,2022,12,252,1,0,,
3947826,UKR1,2022,18105,48726,2,1,14,12
3949455,DFB,2022,4,38,6,4,,
3953967,UKR1,2022,61825,83678,1,0,14,11
3953973,UKR1,2022,338,55686,0,0,3,7
3953978,UKR1,2022,49364,26459,1,0,11,10
3956716,EL,2022,985,131,2,1,,
3956717,EL,2022,995,506,0,3,,
3956719,EL,2022,273,660,6,6,,
3963004,POCP,2022,2995,3268,1,1,,
3971179,RUP,2022,232,932,4,2,,
3971182,RUP,2022,16704,2410,1,0,,
3974017,FAC,2022,985,29,3,1,,
3997410,CDR,2022,2448,1049,0,4,,
3999360,RU1,2022,41231,14589,0,4,9,8
3999375,RU1,2022,2410,964,1,0,4,1
4024691,SFA,2022,2451,2553,2,1,,
4031359,UKR1,2022,83678,18303,0,0,15,5
4031360,UKR1,2022,2740,55686,0,0,10,9
4035009,FAC,2022,985,931,3,1,,
4036086,UKR1,2022,61825,49364,1,2,13,6
4041605,CL,2022,27,281,1,1,,
4054230,RUP,2022,2410,11127,1,1,,
4056158,RU1,2022,11127,1083,1,3,12,2
4056345,RU1,2022,932,3719,5,1,10,15
4056361,RU1,2022,1124,49702,1,0,12,14
4062345,UKR1,2022,18105,2740,0,2,16,7
4070615,UKR1,2022,660,60551,3,0,1,2
4070617,UKR1,2022,18303,10690,0,2,5,3
4070625,UKR1,2022,61825,10690,3,0,8,3
4072492,TR1,2022,2832,924,0,3,18,15
4074869,SFA,2022,371,2451,3,1,,
4087930,GB1,2023,762,405,5,1,1,18
4088617,DFB,2023,23,33,1,3,,
4089285,DK1,2023,1177,206,1,2,9,3
4089528,DK1,2023,206,369,3,0,5,7
4089535,DK1,2023,173,678,1,1,9,5
4089542,DK1,2023,443,206,0,1,12,3
4089546,DK1,2023,206,5724,3,1,3,10
4089550,DK1,2023,1894,369,0,1,12,6
4089915,CLQ,2023,60551,265,1,3,,
4090198,DK1,2023,190,443,2,1,1,11
4090217,DK1,2023,865,369,2,1,4,7
4090244,DK1,2023,1894,5724,1,3,12,9
4090258,DK1,2023,865,190,2,0,1,3
4092062,RU1,2023,2698,14589,1,1,10,11
4092076,RU1,2023,121,2741,2,0,6,13
4092086,RU1,2023,2698,2696,2,1,12,7
4093109,BE1,2023,1096,520,1,0,5,12
4093528,NL1,2023,610,1304,4,1,2,15
4094610,FR1,2023,995,244,1,1,15,3
4094624,FR1,2023,162,417,0,1,4,2
4094638,FR1,2023,3524,583,0,0,17,5
4094644,FR1,2023,1041,1158,3,3,18,16
4094646,FR1,2023,826,1082,1,1,14,7
4094652,FR1,2023,1158,273,2,1,12,9
4094664,FR1,2023,826,995,4,0,11,8
4094761,FR1,2023,1158,1421,2,0,16,9
4094781,FR1,2023,417,3524,0,0,4,18
4094784,FR1,2023,347,1041,1,2,17,10
4094790,FR1,2023,1421,1082,0,1,9,4
4094807,FR1,2023,1421,347,2,1,9,17
4094832,FR1,2023,244,417,2,2,8,5
4094861,FR1,2023,1421,244,1,0,10,9
4094876,FR1,2023,1158,3524,5,0,17,18
4095162,GB1,2023,762,873,4,0,6,11
4095194,GB1,2023,379,703,3,2,9,15
4095219,GB1,2023,931,703,5,0,12,17
4095265,GB1,2023,350,1031,2,3,20,17
